id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion,max_saldo,fecha_mas_reciente,saldo_final,nombre,apellido1,apellido2,direccion,fecha_nacimiento,dni,nombre_completo,menor_30
33,2022-11-21,31074993G,-540.63,JPY,Bizum,9094.29,2022-11-21,49922.81,,,,,,,  ,NO
21,2025-11-13,51084461I,6705.73,USD,Retirada Efectivo,9716.86,2025-11-13,80799.81,,,,,,,  ,NO
46,2025-07-24,53044933Y,5851.87,JPY,Tarjeta,9709.25,2025-07-24,81148.98,,,,,,,  ,NO
391,2022-03-25,94271893R,9571.53,GBP,Retirada Efectivo,9702.67,2022-03-25,50315.76,,,,,,,  ,NO
112,2024-04-28,98755356T,6285.96,MXN,Transferencia,8736.6,2024-04-28,90143.47,,,,,,,  ,NO
101,2025-03-17,53104999S,368.9,EUR,Retirada Efectivo,9951.82,2025-03-17,61080.06,,,,,,,  ,NO
26,2025-02-13,67967831L,7826.04,USD,Bizum,9009.11,2025-02-13,51230.37,,,,,,,  ,NO
64,2022-07-07,73146266O,4712.3,MXN,Retirada Efectivo,9807.41,2022-07-07,53411.32,,,,,,,  ,NO
345,2024-02-17,24615857N,-6518.13,EUR,Bizum,9522.75,2024-02-17,-7195.52,,,,,,,  ,NO
82,2024-01-07,45230141R,-1439.17,EUR,Transferencia,9363.26,2024-01-07,2416.53,,,,,,,  ,NO
498,2022-06-08,74262661I,9205.66,GBP,Tarjeta,9979.73,2022-06-08,4023.34,,,,,,,  ,NO
467,2025-07-09,21407631U,422.42,GBP,Retirada Efectivo,7032.3,2025-07-09,9883.55,,,,,,,  ,NO
51,2022-07-30,99748825Z,3347.99,EUR,Transferencia,9818.6,2022-07-30,36344.37,,,,,,,  ,NO
180,2022-12-27,11837073U,6882.37,JPY,Tarjeta,9706.98,2022-12-27,75236.5,,,,,,,  ,NO
238,2022-07-14,87860117W,4060.18,EUR,Retirada Efectivo,9851.0,2022-07-14,30132.16,,,,,,,  ,NO
405,2023-08-30,40936331I,2293.94,EUR,Tarjeta,9270.37,2023-08-30,37562.8,,,,,,,  ,NO
128,2022-07-24,39483856X,9644.51,JPY,Retirada Efectivo,9812.49,2022-07-24,114409.6,,,,,,,  ,NO
329,2025-05-05,52089624K,1210.34,USD,Tarjeta,8282.5,2025-05-05,71305.91,,,,,,,  ,NO
94,2023-07-09,63700403P,3134.93,EUR,Bizum,7522.67,2023-07-09,42746.29,,,,,,,  ,NO
460,2023-05-24,38482531J,5716.27,USD,Tarjeta,9956.89,2023-05-24,75397.08,,,,,,,  ,NO
29,2025-11-22,93207747W,-1005.64,MXN,Bizum,9745.8,2025-11-22,-3175.8,,,,,,,  ,NO
348,2023-03-07,20048407G,8741.03,EUR,Transferencia,9750.34,2023-03-07,23288.95,,,,,,,  ,NO
418,2025-01-02,81363555W,8626.63,JPY,Bizum,8626.63,2025-01-02,60751.69,,,,,,,  ,NO
176,2024-11-25,44847034R,1270.7,EUR,Tarjeta,8945.61,2024-11-25,63224.42,,,,,,,  ,NO
224,2022-09-15,24004715Q,7813.48,USD,Retirada Efectivo,7983.4,2022-09-15,37665.43,,,,,,,  ,NO
425,2022-04-02,88108216O,-8746.94,MXN,Bizum,8852.62,2022-04-02,-6689.51,,,,,,,  ,NO
454,2022-09-18,77975267T,3208.59,MXN,Bizum,9469.43,2022-09-18,55219.57,,,,,,,  ,NO
233,2023-11-20,34772019Z,3961.6,GBP,Retirada Efectivo,9204.19,2023-11-20,32329.34,,,,,,,  ,NO
14,2025-04-28,24565845A,4722.08,GBP,Bizum,9736.19,2025-04-28,40746.55,,,,,,,  ,NO
21,2023-07-19,53044933Y,6494.97,EUR,Retirada Efectivo,9716.86,2023-07-19,81148.98,,,,,,,  ,NO
424,2023-09-09,79159676B,6541.86,JPY,Bizum,9776.45,2023-09-09,33946.81,,,,,,,  ,NO
43,2025-09-15,39586191O,4936.01,GBP,Retirada Efectivo,9701.54,2025-09-15,38407.29,,,,,,,  ,NO
249,2025-10-25,53929841W,9912.57,USD,Tarjeta,9912.57,2025-10-25,55214.78,,,,,,,  ,NO
217,2023-03-29,78634588H,1863.31,GBP,Tarjeta,8663.28,2023-03-29,75120.85,,,,,,,  ,NO
196,2024-01-06,20692090R,737.93,EUR,Tarjeta,9438.31,2024-01-06,78687.76,,,,,,,  ,NO
261,2025-06-19,42785969Z,5796.37,JPY,Bizum,9932.49,2025-06-19,65285.69,,,,,,,  ,NO
178,2023-02-04,85481219Y,-7240.38,JPY,Bizum,8171.7,2023-02-04,55678.66,,,,,,,  ,NO
43,2025-07-10,81226910L,-5403.34,USD,Transferencia,9701.54,2025-07-10,8720.73,,,,,,,  ,NO
372,2022-12-25,43535519J,-2590.38,EUR,Transferencia,9761.33,2022-12-25,60286.49,,,,,,,  ,NO
52,2025-07-23,57737999B,2012.01,JPY,Bizum,9738.39,2025-07-23,59185.6,,,,,,,  ,NO
251,2024-02-25,17047753W,-3797.35,EUR,Bizum,9511.47,2024-02-25,3528.77,,,,,,,  ,NO
18,2022-06-15,39953028Q,-1749.91,USD,Transferencia,9190.38,2022-06-15,35817.53,,,,,,,  ,NO
307,2022-11-09,46526923U,901.21,GBP,Transferencia,9992.36,2022-11-09,37712.83,,,,,,,  ,NO
353,2025-01-25,37482283Q,850.37,GBP,Retirada Efectivo,9973.87,2025-01-25,54789.89,,,,,,,  ,NO
236,2022-09-11,87699765J,-3714.48,EUR,Bizum,9938.3,2022-09-11,39447.62,,,,,,,  ,NO
51,2025-08-18,37336145O,9818.6,GBP,Transferencia,9818.6,2025-08-18,61776.09,,,,,,,  ,NO
129,2023-04-18,34062550V,8745.52,USD,Retirada Efectivo,9411.47,2023-04-18,153228.02,,,,,,,  ,NO
189,2024-06-05,64443788V,1716.12,USD,Retirada Efectivo,9947.91,2024-06-05,67396.7,,,,,,,  ,NO
386,2024-09-11,70192130S,2668.11,EUR,Retirada Efectivo,9776.15,2024-09-11,35457.81,,,,,,,  ,NO
79,2025-05-28,24780661N,-4056.93,MXN,Bizum,9250.13,2025-05-28,63197.41,,,,,,,  ,NO
132,2023-05-24,84813778K,1272.52,MXN,Bizum,9249.68,2023-05-24,56802.69,,,,,,,  ,NO
466,2025-11-06,32165942U,-2753.12,USD,Bizum,9151.23,2025-11-06,42737.83,,,,,,,  ,NO
437,2022-03-23,67991472I,4892.63,GBP,Tarjeta,9943.38,2022-03-23,33150.65,,,,,,,  ,NO
67,2022-12-06,45084499K,5374.26,MXN,Transferencia,9634.01,2022-12-06,67395.53,,,,,,,  ,NO
372,2025-09-18,56032145V,-3546.2,GBP,Transferencia,9761.33,2025-09-18,53712.34,,,,,,,  ,NO
352,2025-05-19,80449956T,4215.77,USD,Tarjeta,9870.01,2025-05-19,33763.19,,,,,,,  ,NO
220,2022-02-24,12334047H,9453.69,EUR,Retirada Efectivo,9744.77,2022-02-24,31497.71,,,,,,,  ,NO
158,2025-03-28,61471647U,-8751.31,USD,Transferencia,9913.85,2025-03-28,75711.76,,,,,,,  ,NO
445,2023-03-17,46684466K,309.89,JPY,Tarjeta,8699.92,2023-03-17,46736.21,,,,,,,  ,NO
9,2024-12-29,46684466K,8959.26,JPY,Transferencia,8959.26,2024-12-29,46736.21,,,,,,,  ,NO
127,2024-06-02,80943697D,3424.88,USD,Bizum,9555.58,2024-06-02,81744.45,,,,,,,  ,NO
35,2022-11-18,64937968J,4352.26,JPY,Tarjeta,9773.66,2022-11-18,95095.4,,,,,,,  ,NO
130,2023-10-11,99634044N,-2892.1,MXN,Transferencia,6297.55,2023-10-11,52572.53,,,,,,,  ,NO
316,2024-10-15,10692089Y,-9708.38,JPY,Transferencia,9408.72,2024-10-15,52319.62,,,,,,,  ,NO
395,2023-06-17,74808251G,1366.34,JPY,Tarjeta,9094.64,2023-06-17,39226.06,,,,,,,  ,NO
339,2025-12-23,85093795M,7533.72,USD,Retirada Efectivo,7533.72,2025-12-23,68659.64,,,,,,,  ,NO
404,2024-11-06,80139664V,2882.64,MXN,Transferencia,9584.34,2024-11-06,82525.04,,,,,,,  ,NO
488,2025-11-18,99634044N,-4263.2,MXN,Bizum,8161.93,2025-11-18,52572.53,,,,,,,  ,NO
396,2023-07-27,73992352B,3820.67,GBP,Transferencia,8941.43,2023-07-27,14693.19,,,,,,,  ,NO
329,2022-02-09,56109047P,5647.07,MXN,Retirada Efectivo,8282.5,2022-02-09,79117.46,,,,,,,  ,NO
230,2023-04-10,66038087C,-3379.32,GBP,Bizum,9993.45,2023-04-10,66701.19,,,,,,,  ,NO
301,2022-02-05,34062550V,5625.68,EUR,Bizum,9286.52,2022-02-05,153228.02,,,,,,,  ,NO
405,2025-07-10,65757796H,-277.93,MXN,Transferencia,9270.37,2025-07-10,79863.86,,,,,,,  ,NO
1,2025-08-18,49571345D,2872.41,EUR,Tarjeta,9416.58,2025-08-18,47551.71,,,,,,,  ,NO
18,2024-11-02,91241672P,8260.04,GBP,Tarjeta,9190.38,2024-11-02,71736.37,,,,,,,  ,NO
47,2022-10-17,18589254T,7065.88,MXN,Tarjeta,9415.6,2022-10-17,19304.57,,,,,,,  ,NO
428,2022-06-30,10419151C,6474.76,JPY,Transferencia,9626.67,2022-06-30,97824.47,,,,,,,  ,NO
22,2024-10-11,71940926G,6998.9,EUR,Bizum,9711.49,2024-10-11,131111.79,,,,,,,  ,NO
245,2025-06-04,93683522V,4509.14,GBP,Tarjeta,9904.92,2025-06-04,62643.49,,,,,,,  ,NO
404,2025-03-25,16226873J,5577.46,JPY,Tarjeta,9584.34,2025-03-25,18983.01,,,,,,,  ,NO
206,2024-11-24,64645452B,7550.24,GBP,Retirada Efectivo,9215.2,2024-11-24,43110.07,,,,,,,  ,NO
370,2024-12-07,81878650G,4784.83,JPY,Tarjeta,8502.36,2024-12-07,50152.65,,,,,,,  ,NO
73,2025-12-17,88142222U,-1547.65,GBP,Transferencia,8337.39,2025-12-17,78937.25,,,,,,,  ,NO
387,2025-04-29,99713332G,2227.68,GBP,Tarjeta,9793.28,2025-04-29,19472.84,,,,,,,  ,NO
38,2025-01-18,31070288A,646.45,EUR,Tarjeta,9497.82,2025-01-18,43022.71,,,,,,,  ,NO
319,2024-01-20,63326259I,7131.48,USD,Tarjeta,9725.96,2024-01-20,35067.75,,,,,,,  ,NO
406,2022-03-15,53848509R,8411.17,USD,Tarjeta,9963.71,2022-03-15,80799.08,,,,,,,  ,NO
217,2025-10-26,67967831L,-8388.57,EUR,Bizum,8663.28,2025-10-26,51230.37,,,,,,,  ,NO
205,2022-09-26,65341919Z,3319.46,USD,Tarjeta,9226.28,2022-09-26,42844.22,,,,,,,  ,NO
343,2025-08-30,65048749J,7889.65,USD,Tarjeta,9634.6,2025-08-30,21272.91,,,,,,,  ,NO
428,2022-02-10,99628084R,5418.14,EUR,Retirada Efectivo,9626.67,2022-02-10,53496.4,,,,,,,  ,NO
406,2025-07-18,82834230Q,8745.79,GBP,Tarjeta,9963.71,2025-07-18,42707.84,,,,,,,  ,NO
415,2025-01-06,56929655T,6483.61,MXN,Tarjeta,8982.82,2025-01-06,66966.55,,,,,,,  ,NO
175,2022-02-08,77685805W,4148.1,MXN,Transferencia,9887.41,2022-02-08,92113.87,,,,,,,  ,NO
459,2022-07-14,22056718X,8837.34,USD,Retirada Efectivo,9461.5,2022-07-14,27938.29,,,,,,,  ,NO
211,2022-08-27,92336379N,5697.68,EUR,Tarjeta,8495.78,2022-08-27,55090.92,,,,,,,  ,NO
307,2024-08-30,97983803L,6337.08,MXN,Bizum,9992.36,2024-08-30,79620.65,,,,,,,  ,NO
98,2022-05-19,32322062L,6848.46,MXN,Retirada Efectivo,9236.65,2022-05-19,34370.96,,,,,,,  ,NO
109,2025-01-28,92213987R,5158.39,EUR,Retirada Efectivo,8938.75,2025-01-28,62235.2,,,,,,,  ,NO
184,2025-03-07,72031820B,-966.74,GBP,Transferencia,9835.65,2025-03-07,67505.04,,,,,,,  ,NO
323,2024-05-13,42464509R,2829.6,USD,Bizum,9098.6,2024-05-13,88813.46,,,,,,,  ,NO
412,2023-03-08,63087109X,9348.1,USD,Tarjeta,9987.26,2023-03-08,44957.13,,,,,,,  ,NO
44,2023-01-05,93683522V,4591.47,JPY,Bizum,9729.73,2023-01-05,62643.49,,,,,,,  ,NO
246,2024-04-12,66038087C,-5553.85,MXN,Bizum,9851.01,2024-04-12,66701.19,,,,,,,  ,NO
93,2023-07-31,32545131W,9866.11,MXN,Transferencia,9866.11,2023-07-31,99778.64,,,,,,,  ,NO
164,2025-11-05,17047753W,1562.68,GBP,Transferencia,9236.72,2025-11-05,3528.77,,,,,,,  ,NO
102,2025-05-13,63832732G,-5725.83,USD,Transferencia,9877.55,2025-05-13,87146.81,,,,,,,  ,NO
122,2023-07-18,12334047H,5685.8,USD,Retirada Efectivo,9059.99,2023-07-18,31497.71,,,,,,,  ,NO
6,2025-10-06,78684497I,5685.7,JPY,Tarjeta,9909.66,2025-10-06,78778.49,,,,,,,  ,NO
451,2025-08-17,66308080Q,1451.39,GBP,Tarjeta,9839.83,2025-08-17,35723.6,,,,,,,  ,NO
476,2024-09-23,80380047M,6271.52,EUR,Retirada Efectivo,9794.75,2024-09-23,80665.75,,,,,,,  ,NO
131,2022-12-20,64937968J,1161.92,USD,Transferencia,9775.67,2022-12-20,95095.4,,,,,,,  ,NO
278,2024-11-07,89480137N,7570.41,USD,Retirada Efectivo,9371.31,2024-11-07,39307.14,,,,,,,  ,NO
8,2023-01-25,49429559M,593.58,JPY,Tarjeta,8592.89,2025-12-15,17543.85,,,,,,,  ,NO
240,2023-11-04,56278577Q,6824.89,JPY,Tarjeta,9667.24,2023-11-04,29688.68,,,,,,,  ,NO
397,2024-01-31,23636414M,5592.79,MXN,Tarjeta,8763.65,2024-01-31,15423.62,,,,,,,  ,NO
324,2025-08-24,17047753W,1570.72,EUR,Tarjeta,9861.27,2025-08-24,3528.77,,,,,,,  ,NO
193,2024-12-17,92120849W,9483.27,MXN,Retirada Efectivo,9844.21,2024-12-17,47033.08,,,,,,,  ,NO
155,2023-03-10,37307448G,-5479.43,EUR,Bizum,9961.32,2023-03-10,50153.3,,,,,,,  ,NO
446,2024-10-19,41295892M,2406.91,USD,Bizum,8925.7,2024-10-19,91970.09,,,,,,,  ,NO
186,2025-04-15,92336379N,6017.12,EUR,Retirada Efectivo,9861.58,2025-04-15,55090.92,,,,,,,  ,NO
11,2024-06-14,78634588H,-2172.89,MXN,Bizum,9272.22,2024-06-14,75120.85,,,,,,,  ,NO
23,2023-08-22,47200741I,535.36,JPY,Transferencia,9388.11,2023-08-22,30194.75,,,,,,,  ,NO
356,2025-08-05,54850182T,3071.08,GBP,Transferencia,8609.18,2025-08-05,65697.37,,,,,,,  ,NO
429,2024-12-03,72775368O,243.27,GBP,Retirada Efectivo,9396.02,2024-12-03,34166.01,,,,,,,  ,NO
273,2025-01-12,22722707F,-8632.97,EUR,Bizum,9979.91,2025-01-12,37970.98,,,,,,,  ,NO
299,2022-12-10,75203761P,-2662.12,JPY,Transferencia,9805.07,2022-12-10,45877.27,,,,,,,  ,NO
497,2024-10-06,54850182T,4525.45,EUR,Tarjeta,9889.89,2024-10-06,65697.37,,,,,,,  ,NO
328,2025-04-11,42785969Z,6434.48,JPY,Retirada Efectivo,9073.83,2025-04-11,65285.69,,,,,,,  ,NO
128,2024-01-25,52619408T,1405.63,EUR,Tarjeta,9812.49,2024-01-25,51304.62,,,,,,,  ,NO
355,2023-12-21,75203761P,-5944.01,JPY,Bizum,7905.29,2023-12-21,45877.27,,,,,,,  ,NO
26,2023-07-24,37307448G,4280.03,USD,Tarjeta,9009.11,2023-07-24,50153.3,,,,,,,  ,NO
208,2025-09-14,55729954K,9047.02,USD,Retirada Efectivo,9047.02,2025-09-14,22770.31,,,,,,,  ,NO
448,2024-01-02,98755356T,3511.92,GBP,Retirada Efectivo,9184.36,2024-01-02,90143.47,,,,,,,  ,NO
213,2025-12-08,10692089Y,9946.46,USD,Retirada Efectivo,9946.46,2025-12-08,52319.62,,,,,,,  ,NO
352,2023-10-03,47627727M,701.71,GBP,Transferencia,9870.01,2023-10-03,87769.27,,,,,,,  ,NO
253,2023-01-02,38635760G,-9672.62,JPY,Transferencia,9540.47,2023-01-02,6398.32,,,,,,,  ,NO
291,2022-10-08,21787903A,2118.5,JPY,Retirada Efectivo,9941.62,2022-10-08,46213.5,,,,,,,  ,NO
144,2025-11-12,22722707F,3332.55,EUR,Tarjeta,9994.79,2025-11-12,37970.98,,,,,,,  ,NO
126,2022-12-22,17014681F,6737.81,JPY,Bizum,9503.47,2022-12-22,25939.14,,,,,,,  ,NO
274,2022-02-16,73146266O,-8673.65,JPY,Transferencia,9466.47,2022-02-16,53411.32,,,,,,,  ,NO
33,2023-03-01,98190579T,3858.52,GBP,Bizum,9094.29,2023-03-01,83537.24,,,,,,,  ,NO
500,2024-06-20,11303238D,3851.53,JPY,Tarjeta,7468.74,2024-06-20,47854.39,,,,,,,  ,NO
234,2023-01-27,55811250X,4359.68,JPY,Retirada Efectivo,9286.18,2023-01-27,74840.19,,,,,,,  ,NO
248,2024-07-25,50564066G,2641.46,JPY,Tarjeta,9775.93,2024-07-25,40404.3,,,,,,,  ,NO
233,2025-07-28,30930247H,4120.45,EUR,Tarjeta,9204.19,2025-07-28,93047.48,,,,,,,  ,NO
137,2023-05-08,48865535H,-5977.59,GBP,Transferencia,8882.9,2023-05-08,45855.43,,,,,,,  ,NO
269,2023-04-10,53848509R,5182.64,GBP,Tarjeta,6578.82,2023-04-10,80799.08,,,,,,,  ,NO
167,2024-09-20,80292694W,1499.54,JPY,Transferencia,9732.28,2024-09-20,93265.28,,,,,,,  ,NO
427,2025-10-18,49461754T,-7246.59,EUR,Bizum,7790.88,2025-10-18,30388.16,,,,,,,  ,NO
300,2025-04-22,94778202E,9060.9,MXN,Transferencia,9900.01,2025-04-22,56487.46,,,,,,,  ,NO
337,2022-02-22,85803281H,-8190.75,EUR,Bizum,8561.05,2022-02-22,46894.52,,,,,,,  ,NO
5,2022-01-06,17214825F,9194.17,GBP,Tarjeta,9853.42,2022-01-06,100212.01,,,,,,,  ,NO
223,2025-12-13,78047700S,2450.77,GBP,Tarjeta,7822.53,2025-12-13,57003.06,,,,,,,  ,NO
260,2024-05-20,59849520C,9938.74,MXN,Transferencia,9938.74,2024-05-20,28192.04,,,,,,,  ,NO
220,2025-09-17,32691976C,298.27,EUR,Tarjeta,9744.77,2025-09-17,50548.0,,,,,,,  ,NO
272,2025-06-07,86497795S,3210.13,USD,Transferencia,9836.81,2025-06-07,76646.61,,,,,,,  ,NO
187,2024-04-16,53104999S,4434.59,GBP,Tarjeta,9467.19,2024-04-16,61080.06,,,,,,,  ,NO
207,2022-02-09,15992989W,6001.85,JPY,Transferencia,8929.64,2022-02-09,63880.1,,,,,,,  ,NO
158,2025-08-08,87699765J,4339.38,GBP,Bizum,9913.85,2025-08-08,39447.62,,,,,,,  ,NO
353,2024-02-12,86452313D,-5088.0,MXN,Transferencia,9973.87,2024-02-12,71588.78,,,,,,,  ,NO
32,2023-02-02,30177477P,-977.59,USD,Bizum,9368.17,2023-02-02,21277.6,,,,,,,  ,NO
27,2023-08-20,83509604T,5040.27,USD,Bizum,9275.12,2023-08-20,22228.88,,,,,,,  ,NO
372,2022-11-08,24822954Q,8992.28,GBP,Bizum,9761.33,2022-11-08,37655.48,,,,,,,  ,NO
353,2025-06-23,20000222Z,2038.82,MXN,Tarjeta,9973.87,2025-06-23,13466.54,,,,,,,  ,NO
444,2024-10-25,54508556H,-5228.0,MXN,Bizum,9778.6,2024-10-25,66547.12,,,,,,,  ,NO
269,2022-12-31,33841049D,2436.34,MXN,Tarjeta,6578.82,2022-12-31,66510.54,,,,,,,  ,NO
122,2025-01-05,50503193C,7317.66,JPY,Retirada Efectivo,9059.99,2025-01-05,93882.01,,,,,,,  ,NO
19,2022-10-14,41845498Y,272.91,EUR,Bizum,9771.13,2022-10-14,51505.9,,,,,,,  ,NO
109,2023-03-28,11837073U,-8715.48,MXN,Transferencia,8938.75,2023-03-28,75236.5,,,,,,,  ,NO
394,2023-08-09,81878650G,6613.62,EUR,Transferencia,9828.97,2023-08-09,50152.65,,,,,,,  ,NO
99,2025-08-02,33269314A,4934.39,MXN,Tarjeta,9695.16,2025-08-02,72467.74,,,,,,,  ,NO
367,2024-05-11,86588644T,7699.26,EUR,Tarjeta,9906.73,2024-05-11,56855.1,,,,,,,  ,NO
488,2024-09-10,21135158D,6626.39,JPY,Transferencia,8161.93,2024-09-10,20538.41,,,,,,,  ,NO
341,2023-08-16,81008715G,8277.9,EUR,Bizum,9835.49,2023-08-16,66874.62,,,,,,,  ,NO
452,2022-08-05,73146266O,8380.09,USD,Transferencia,9958.65,2022-08-05,53411.32,,,,,,,  ,NO
346,2025-01-14,72910747G,9660.74,JPY,Tarjeta,9660.74,2025-01-14,118554.45,,,,,,,  ,NO
304,2024-11-15,21492445S,240.86,EUR,Tarjeta,9157.17,2024-11-15,86997.77,,,,,,,  ,NO
125,2025-11-14,68874444C,2831.47,USD,Tarjeta,9825.27,2025-11-14,78859.3,,,,,,,  ,NO
464,2025-02-04,80956880I,4057.35,MXN,Bizum,9867.31,2025-02-04,17854.85,,,,,,,  ,NO
89,2022-08-04,94673777D,-9974.37,MXN,Transferencia,9696.89,2022-08-04,63576.41,,,,,,,  ,NO
161,2025-09-04,53104999S,2748.03,GBP,Transferencia,9784.61,2025-09-04,61080.06,,,,,,,  ,NO
30,2024-11-25,47824561B,4119.59,GBP,Tarjeta,9252.2,2024-11-25,77007.79,,,,,,,  ,NO
265,2023-03-16,39586191O,3539.44,EUR,Bizum,9869.21,2023-03-16,38407.29,,,,,,,  ,NO
236,2022-01-22,21135158D,1666.1,GBP,Bizum,9938.3,2022-01-22,20538.41,,,,,,,  ,NO
444,2025-03-18,88161260A,7953.25,USD,Transferencia,9778.6,2025-03-18,65694.47,,,,,,,  ,NO
213,2025-02-06,10692089Y,9185.52,JPY,Bizum,9946.46,2025-12-08,52319.62,,,,,,,  ,NO
482,2023-06-18,34420731W,255.32,USD,Transferencia,7111.48,2023-06-18,22097.86,,,,,,,  ,NO
313,2023-03-12,67220459C,7432.27,JPY,Tarjeta,9833.59,2023-03-12,90599.75,,,,,,,  ,NO
376,2023-08-09,58838916C,-3574.86,EUR,Transferencia,9660.23,2023-08-09,60941.16,,,,,,,  ,NO
197,2025-04-26,96924709H,757.36,GBP,Tarjeta,8143.61,2025-04-26,30903.42,,,,,,,  ,NO
318,2023-11-18,80139664V,7214.76,GBP,Tarjeta,9356.52,2023-11-18,82525.04,,,,,,,  ,NO
498,2023-10-08,39156242C,-335.82,USD,Transferencia,9979.73,2023-10-08,58549.33,,,,,,,  ,NO
259,2025-06-26,37307448G,-7200.76,USD,Bizum,9808.37,2025-06-26,50153.3,,,,,,,  ,NO
178,2025-10-22,42785969Z,1301.99,JPY,Bizum,8171.7,2025-10-22,65285.69,,,,,,,  ,NO
121,2022-01-11,30445825J,7662.03,USD,Bizum,8372.3,2022-01-11,45774.54,,,,,,,  ,NO
197,2022-11-16,94967757H,-883.91,MXN,Transferencia,8143.61,2022-11-16,30717.2,,,,,,,  ,NO
88,2022-05-11,46155647L,1887.21,JPY,Retirada Efectivo,9785.82,2022-05-11,55619.3,,,,,,,  ,NO
117,2023-12-21,53195475C,613.76,EUR,Retirada Efectivo,9708.65,2023-12-21,62054.91,,,,,,,  ,NO
166,2023-11-03,81008715G,-9717.43,GBP,Transferencia,8876.0,2023-11-03,66874.62,,,,,,,  ,NO
408,2023-05-16,19524972S,8417.98,MXN,Transferencia,9367.84,2023-05-16,46253.19,,,,,,,  ,NO
383,2025-08-02,54500718X,-2788.82,EUR,Transferencia,8772.01,2025-08-02,22647.46,,,,,,,  ,NO
493,2025-11-23,83377348Z,-2506.76,GBP,Transferencia,9931.9,2025-11-23,42185.34,,,,,,,  ,NO
382,2022-04-03,35007102T,-9742.04,EUR,Transferencia,8274.34,2022-04-03,3044.87,,,,,,,  ,NO
152,2022-03-24,69841759T,6756.3,MXN,Tarjeta,9631.2,2022-03-24,75407.13,,,,,,,  ,NO
284,2022-02-11,54864614Q,1281.31,EUR,Tarjeta,9606.05,2022-02-11,60274.58,,,,,,,  ,NO
244,2024-02-02,98185046S,4476.54,MXN,Tarjeta,9353.44,2024-02-02,72439.26,,,,,,,  ,NO
88,2025-04-16,58151660N,4299.54,USD,Tarjeta,9785.82,2025-04-16,17397.14,,,,,,,  ,NO
247,2022-09-01,67984339G,-7113.74,GBP,Bizum,8861.16,2022-09-01,29791.83,,,,,,,  ,NO
440,2025-06-05,17014681F,1515.18,GBP,Tarjeta,9358.8,2025-06-18,25939.14,,,,,,,  ,NO
315,2022-05-09,70287007Y,7833.13,GBP,Tarjeta,9712.15,2022-05-09,97803.76,,,,,,,  ,NO
391,2024-05-10,54500718X,1185.13,JPY,Tarjeta,9702.67,2024-05-10,22647.46,,,,,,,  ,NO
60,2023-07-24,86296111P,4814.77,JPY,Tarjeta,9556.07,2023-07-24,71285.35,,,,,,,  ,NO
405,2025-08-15,10155094H,1052.06,MXN,Retirada Efectivo,9270.37,2025-08-15,94304.02,,,,,,,  ,NO
313,2025-02-23,12667391B,9318.74,MXN,Tarjeta,9833.59,2025-02-23,82590.92,,,,,,,  ,NO
298,2022-05-30,93183812C,7995.32,USD,Tarjeta,9831.45,2022-05-30,24836.75,,,,,,,  ,NO
460,2022-11-20,56109047P,5755.52,MXN,Tarjeta,9956.89,2022-11-20,79117.46,,,,,,,  ,NO
431,2025-11-28,75820506E,4162.4,MXN,Retirada Efectivo,9191.47,2025-11-28,30944.52,,,,,,,  ,NO
351,2023-06-24,78047700S,5502.04,EUR,Retirada Efectivo,9004.45,2023-06-24,57003.06,,,,,,,  ,NO
373,2024-01-20,78047700S,6434.16,USD,Bizum,8712.8,2024-01-20,57003.06,,,,,,,  ,NO
338,2025-07-14,58474916V,5403.63,GBP,Transferencia,9744.78,2025-07-14,115140.49,,,,,,,  ,NO
186,2023-11-04,35995857I,8855.1,GBP,Transferencia,9861.58,2023-11-04,42782.18,,,,,,,  ,NO
465,2023-11-07,80926842Q,2158.5,EUR,Bizum,9944.29,2023-11-07,56014.66,,,,,,,  ,NO
410,2025-04-13,89048735D,-4972.07,JPY,Transferencia,9389.46,2025-04-13,52742.28,,,,,,,  ,NO
346,2024-09-18,46526923U,3682.49,MXN,Transferencia,9660.74,2024-09-18,37712.83,,,,,,,  ,NO
337,2024-08-12,17047753W,-1882.16,MXN,Transferencia,8561.05,2024-08-12,3528.77,,,,,,,  ,NO
459,2025-04-01,62885620X,1562.84,GBP,Tarjeta,9461.5,2025-04-01,99240.94,,,,,,,  ,NO
136,2025-08-26,65639691U,4497.19,GBP,Retirada Efectivo,9947.51,2025-08-26,47644.98,,,,,,,  ,NO
177,2024-09-10,29675782E,5388.53,JPY,Retirada Efectivo,7416.87,2024-09-10,45871.52,,,,,,,  ,NO
465,2025-11-19,53154284S,5972.29,JPY,Tarjeta,9944.29,2025-11-19,30320.33,,,,,,,  ,NO
410,2025-07-17,50114986X,9389.46,GBP,Tarjeta,9389.46,2025-07-17,50848.29,,,,,,,  ,NO
316,2025-01-07,65341919Z,-6527.89,USD,Transferencia,9408.72,2025-01-07,42844.22,,,,,,,  ,NO
236,2024-02-23,83261846V,3968.46,GBP,Retirada Efectivo,9938.3,2024-02-23,55100.53,,,,,,,  ,NO
125,2024-04-04,76830022A,-694.85,JPY,Bizum,9825.27,2024-04-04,42381.25,,,,,,,  ,NO
84,2022-09-24,50811576G,8911.09,GBP,Tarjeta,9199.11,2022-09-24,46408.72,,,,,,,  ,NO
